Date,Workout,Result,Prescribed,Pukie,Work performed,Work time,Formatted Result,Notes,Description
2017-07-31,Elizabeth,336000,true,false,61378,336000,5 mins 36 secs,,"21-15-9 reps of:
Clean, 135 lbs
Ring Dip"
2017-07-28,3 RFT: 300 m and Toes-to-bars,352000,true,false,30870,352000,5 mins 52 secs,"","3 rounds of:
Run, 300 m
15 Toes-to-bars"
2017-07-28,Deadlift : 3 Rep Max,523.89918735,true,false,2981,,1155 lbs | 385 lbs,"","Sets
3 Deadlifts | 385 lbs"
2017-07-28,Strict Pull-ups : 5x Max Rep,25,true,false,8859,,25 reps,"","Sets
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps"
2017-07-27,"4 RFT: GHD Sit-ups, Rope Climbs and 400 m",1081000,true,false,117872,1081000,18 mins 1 sec,"","4 rounds of:
25 GHD Sit-ups
3 Rope Climbs, 15 ft
Run, 400 m"
2017-07-26,"AMRAP 8 mins: Push Press, Chest-to-bar Pull-ups, and Kettlebell Swings",3.733,true,false,44684,480000,3 rounds + 5 Push Press + 10 Chest-to-bar Pull-ups + 3 Kettlebell Swings | 108 reps,"","8:00 AMRAP:
5 Push Press, 155 lbs
10 Chest-to-bar Pull-ups
15 Kettlebell Swings, 70 lbs"
2017-07-25,"Chipper: 200 m, Air Squats, Sit-ups, and 7 more",703000,true,false,80583,703000,11 mins 43 secs,3 burpees every 90 secs,"Run, 200 m
50 Air Squats
30 Sit-ups
20 Push-ups
Bear Crawl, 100 ft
20 Push-ups
30 Sit-ups
50 Air Squats
Run, 200 m
21 Burpees"
2017-07-25,"""Tabata"" - Airdyne (Calories)s : 3 x 1 min / 2 mins",82,true,false,0,540000,82 reps | 82,"","Tabata Airdyne Calories | 31,22,29"
2017-07-24,The Chief,23.889,true,false,176151,900000,23.889 rounds,,"5x 3:00 AMRAP:
3 Power Cleans, 135 lbs
6 Push-ups
9 Air Squats
Resting 1 min between each AMRAP."
2017-07-23,Run 5 km TT,1430000,true,false,126239,1430000,23 mins 50 secs,"78 degrees humid
7:30
8:00
8:20","Intervals
Run, 5 km | 23:50"
2017-07-22,Strict Pull-ups : 5x Max Rep,24,true,false,8570,,24 reps,"","Sets
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 5 reps
Strict Pull-up | 4 reps"
2017-07-22,CrossFit Games Open 12.1,112,true,false,73476,420000,112 reps,,"AMReps in 7 mins:
Burpee | 112 reps"
2017-07-21,"3 RFT: Hang Power Cleans, 300 m, Single Arm DB Push Press, and Burpees",890000,true,false,98222,890000,14 mins 50 secs,"","3 rounds of:
20 Hang Power Cleans, 115 lbs
Run, 300 m
20 Single Arm DB Push Press, 55 lbs
20 Burpees"
2017-07-20,"FT: Row Calories, Wall Balls, Double Unders, and 6 more",1403000,true,false,173639,1403000,23 mins 23 secs,"","60 Row Calories
80 Wall Balls, 20 lbs
100 Double Unders
40 Row Calories
60 Wall Balls, 20 lbs
80 Double Unders
20 Row Calories
40 Wall Balls, 20 lbs
60 Double Unders"
2017-07-18,Deadlift 5-5-5-5-3-1-1,3018.65722235,true,false,18216,,"6655 lbs | 135 lbs, 225 lbs, 275 lbs, 315 lbs, 365 lbs, 395 lbs, and 415 lbs","","Sets
5 Deadlifts | 135 lbs
5 Deadlifts | 225 lbs
5 Deadlifts | 275 lbs
5 Deadlifts | 315 lbs
3 Deadlifts | 365 lbs
1 Deadlift | 395 lbs
1 Deadlift | 415 lbs"
2017-07-18,"FT: Toes-to-bars, Box Jumps, Rope Climbs, and 6 more",327000,true,false,21611,327000,5 mins 27 secs,"","21 Toes-to-bars
21 Box Jumps, 24 in
3 Rope Climbs
15 Toes-to-bars
15 Box Jumps, 24 in
2 Rope Climbs
9 Toes-to-bars
9 Box Jumps, 24 in
1 Rope Climb"
2017-07-17,Weighted Pull-up 2-2-2-2-2-2-1-1,161.02529135,true,false,5704,,"355 lbs | 10 lbs, 15 lbs, 20 lbs, 25 lbs, 30 lbs, 35 lbs, 40 lbs, and 45 lbs","","Sets
2 Weighted Pull-ups | 10 lbs
2 Weighted Pull-ups | 15 lbs
2 Weighted Pull-ups | 20 lbs
2 Weighted Pull-ups | 25 lbs
2 Weighted Pull-ups | 30 lbs
2 Weighted Pull-ups | 35 lbs
1 Weighted Pull-up | 40 lbs
1 Weighted Pull-up | 45 lbs"
2017-07-17,AMReps 20 mins: Airdyne (Calories)s,266,true,false,0,1200000,266 reps,"","AMReps in 20 mins:
Airdyne Calories | 266 reps"
2017-07-17,AMRAP 10 mins: Sumo Deadlift High-pulls and Handstand Push-ups,6.75,true,false,67101,600000,6 rounds + 12 Sumo Deadlift High-pulls + 4 Handstand Push-ups | 136 reps,"","10:00 AMRAP:
12 Sumo Deadlift High-pulls, 115 lbs
8 Handstand Push-ups"
2017-07-16,CrossFit Games Open 17.3,80,true,false,74689,1440000,80 reps,In garage. hot. changed weight myself.  dropped 185 on neck. not cool don't get in a hurry. ,"AMReps in 24 mins:
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
6 Chest-to-bar Pull-ups | 6 reps
6 Squat Snatches, 95 lbs | 6 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
7 Chest-to-bar Pull-ups | 7 reps
5 Squat Snatches, 135 lbs | 5 reps
8 Chest-to-bar Pull-ups | 8 reps
4 Squat Snatches, 185 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
8 Chest-to-bar Pull-ups
4 Squat Snatches, 185 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
9 Chest-to-bar Pull-ups
3 Squat Snatches, 225 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
10 Chest-to-bar Pull-ups
2 Squat Snatches, 245 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs
11 Chest-to-bar Pull-ups
1 Squat Snatch, 265 lbs"
2017-07-15,Cindy,19.533,true,false,187945,1200000,19 rounds + 5 Pull-ups + 6 Push-ups | 581 reps,"garage. kinda hot
","20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats"
2017-07-14,10-9-8-7-6-5-4-3-2-1: Hang Squat Snatches and Ring Dips,753000,true,false,54238,753000,12 mins 33 secs,"","10-9-8-7-6-5-4-3-2-1 reps of:
Hang Squat Snatch, 115 lbs
Ring Dip"
2017-07-13,CrossFit Games Open 17.1,1028000,true,false,95210,1028000,17 mins 8 secs,,"10 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
20 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
30 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
40 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in
50 Dumbbell Snatches, 50 lbs
15 Burpee Box Jump Overs, 24 in"
2017-07-12,"AMRAP 20 mins: 200 m, Pistols (Alternating Legs)s, Double Unders, and Toes-to-bars",4.9,true,false,87132,1200000,4 rounds + 200 m + 20 Pistols (Alternating Legs)s + 50 Double Unders + 9 Toes-to-bars,"","20:00 AMRAP:
Run, 200 m
20 Pistols (Alternating Legs)s
50 Double Unders
15 Toes-to-bars"
2017-07-11,Split Jerk 1-1-1-1-1-1,580.5982336,true,false,2542,,"1280 lbs | 155 lbs, 185 lbs, 205 lbs, 225 lbs, 245 lbs, and 265 lbs","","Sets
1 Split Jerk | 155 lbs
1 Split Jerk | 185 lbs
1 Split Jerk | 205 lbs
1 Split Jerk | 225 lbs
1 Split Jerk | 245 lbs
1 Split Jerk | 265 lbs"
2017-07-11,Strict Press 5-5-5-5-5-5-5,1825.70928925,true,false,7994,,"4025 lbs | 115 lbs, 115 lbs, 115 lbs, 115 lbs, 115 lbs, 115 lbs, and 115 lbs","","Sets
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs
5 Strict Press | 115 lbs"
2017-07-10,"FT: Front Squats, Chest-to-bar Pull-ups, Lateral Burpee Over Barbells, and 12 more",705000,true,false,71615,705000,11 mins 45 secs,"","6 Front Squats, 185 lbs
6 Chest-to-bar Pull-ups
6 Lateral Burpee Over Barbells
9 Front Squats, 185 lbs
9 Chest-to-bar Pull-ups
9 Lateral Burpee Over Barbells
12 Front Squats, 185 lbs
12 Chest-to-bar Pull-ups
12 Lateral Burpee Over Barbells
9 Front Squats, 185 lbs
9 Chest-to-bar Pull-ups
9 Lateral Burpee Over Barbells
6 Front Squats, 185 lbs
6 Chest-to-bar Pull-ups
6 Lateral Burpee Over Barbells"
2017-07-09,The Chief,23.111,true,false,170455,900000,23.111 rounds,,"5x 3:00 AMRAP:
3 Power Cleans, 135 lbs
6 Push-ups
9 Air Squats
Resting 1 min between each AMRAP."
2017-07-08,Nancy,805000,true,false,92829,805000,13 mins 25 secs,"2:20,4:50,????,10:45,13:25
2:20,2:30,????,????,2:40
","5 rounds of:
Run, 400 m
15 Overhead Squats, 95 lbs"
2017-07-07,"3 RFT: 300 m, Push-ups, and One Arm Dumbbell Snatch (Alternating)s",467000,true,false,56242,467000,7 mins 47 secs,,"3 rounds of:
Run, 300 m
25 Push-ups
16 One Arm Dumbbell Snatch (Alternating)s, 50 lbs"
2017-07-06,The Seven,2008000,true,false,158532,2008000,33 mins 28 secs,"4:40
4:20
5:00
5:14
5:16
5:20
3:28","7 rounds of:
7 Handstand Push Ups
7 Thrusters, 135 lbs
7 Knees To Elbows
7 Deadlifts, 245 lbs
7 Burpees
7 Kettlebell Swings, 2 pood
7 Pull-ups"
2017-07-04,"AMRAP 10 mins: Double Unders, Air Squats, and Handstand Walks",3.356,true,false,48032,600000,3 rounds + 60 Double Unders + 2 Air Squats,"","10:00 AMRAP:
60 Double Unders
30 Air Squats
Handstand Walk, 30 ft"
2017-07-04,The Seven,945000,false,false,67942,945000,15 mins 45 secs,Ella got upset,"3 rounds of:
7 Handstand Push Ups
7 Thrusters, 135 lbs
7 Knees To Elbows
7 Deadlifts, 245 lbs
7 Burpees
7 Kettlebell Swings, 2 pood
7 Pull-ups"
2017-07-03,"FT: Kettlebell Snatches, Burpee Box Jump Overs, Kettlebell Snatches, and 6 more",1050000,true,false,63390,1050000,17 mins 30 secs,tried to do 17.1 got interupted,"10 Kettlebell Snatches, 53 lbs
15 Burpee Box Jump Overs, 24 in
20 Kettlebell Snatches, 53 lbs
15 Burpee Box Jump Overs, 24 in
30 Kettlebell Snatches, 53 lbs
15 Burpee Box Jump Overs, 24 in
40 Kettlebell Snatches, 53 lbs
15 Burpee Box Jump Overs, 24 in
22 Kettlebell Snatches, 53 lbs"
2017-07-01,"Chipper: Double Unders, Burpees, Plank Holds, and 9 more",1080000,true,false,54099,1080000,18 mins,reps not right.  partner wod with Mollie and drew,"50 Double Unders
20 Burpees
Plank Hold, 1 min
20 Single Arm Db Thrusters, 55 lbs
50 Double Unders
20 Burpees
Plank Hold, 1 min
20 Single Arm Db Thrusters, 55 lbs
50 Double Unders
20 Burpees
Plank Hold, 1 min
20 Single Arm Db Thrusters, 55 lbs"
2017-06-30,AMRAP 7 mins: 150 m and Overhead Squats,4.786,true,false,38837,420000,4 rounds + 150 m + 4 Overhead Squats,"","7:00 AMRAP:
Run, 150 m
7 Overhead Squats, 135 lbs"
2017-06-30,AMRAP 7 mins: 150 m and Power Cleans,4.5,true,false,53479,420000,4 rounds + 150 m,"","7:00 AMRAP:
Run, 150 m
7 Power Cleans, 185 lbs"
2017-06-28,Power Clean 4-4-4-7,1594.37718055,true,false,21036,,"3515 lbs | 185 lbs, 185 lbs, 185 lbs, and 185 lbs","","Sets
4 Power Cleans | 185 lbs
4 Power Cleans | 185 lbs
4 Power Cleans | 185 lbs
7 Power Cleans | 185 lbs"
2017-06-28,Box Jump : Max Height,1.2764,true,false,823,,50.25 in,"","Sets
1 Box Jump | 50.25 in"
2017-06-28,"AMRAP 15 mins: Lateral Hurdle Jumps, Ring Push-ups, and Burpees",8.0,true,false,88816,900000,8 rounds | 344 reps,"","15:00 AMRAP:
20 Lateral Hurdle Jumps, 24 in
15 Ring Push-ups
8 Burpees"
2017-06-27,5 RFT: Wall Balls and Pull-ups,565000,true,false,53359,565000,9 mins 25 secs,"","5 rounds of:
20 Wall Balls
15 Pull-ups"
2017-06-26,"Chipper: 600 m, Toes-to-bars, Kettlebell Swings, and 8 more",755000,true,false,73817,755000,12 mins 35 secs,"","Run, 600 m
21 Toes-to-bars
21 Kettlebell Swings, 53 lbs
21 Box Jumps, 24 in
15 Toes-to-bars
15 Kettlebell Swings, 53 lbs
15 Box Jumps, 24 in
9 Toes-to-bars
9 Kettlebell Swings, 53 lbs
9 Box Jumps, 24 in
Run, 600 m"
2017-06-25,CrossFit Games Open 15.1A,106.59420695,true,false,1874,,235 lbs | 235 lbs,just missed jerk @ 255,"Sets
1 Clean & Jerk | 235 lbs"
2017-06-25,CrossFit Games Open 15.1,5.022,true,false,51628,540000,5 rounds + Toes-to-bar | 151 reps,,"9:00 AMRAP:
15 Toes-to-bars
10 Deadlifts, 115 lbs
5 Snatches, 115 lbs"
2017-06-23,"FT: Burpees, Double Unders, Burpees, and 2 more",166000,true,false,35749,166000,2 mins 46 secs,50 burpees. emom 15 du,"24 Burpees
15 Double Unders
15 Burpees
15 Double Unders
11 Burpees"
2017-06-23,Squat Clean 2-2-2-2-2-2-2-2-2-2,2050.2375124,true,false,28530,,"4520 lbs | 165 lbs, 185 lbs, 205 lbs, 225 lbs, 245 lbs, 255 lbs, 245 lbs, 245 lbs, 245 lbs, and 245 lbs","","Sets
2 Squat Cleans | 165 lbs
2 Squat Cleans | 185 lbs
2 Squat Cleans | 205 lbs
2 Squat Cleans | 225 lbs
2 Squat Cleans | 245 lbs
2 Squat Cleans | 255 lbs
2 Squat Cleans | 245 lbs
2 Squat Cleans | 245 lbs
2 Squat Cleans | 245 lbs
2 Squat Cleans | 245 lbs"
2017-06-22,Scotty,3.725,true,false,80280,660000,3 rounds + 5 Deadlifts + 18 Wall Balls + 3 Burpee Over Bars | 146 reps,"","11:00 AMRAP:
5 Deadlifts, 315 lbs
18 Wall Balls, 20 lbs
17 Burpee Over Bars"
2017-06-21,AMRAP 11 mins: Shoulder-to-Overheads and Box Jumps,5.5,true,false,71320,660000,5 rounds + 11 Shoulder-to-Overheads | 176 reps,"","11:00 AMRAP:
11 Shoulder-to-Overheads, 135 lbs
22 Box Jumps, 30 in"
2017-06-20,Strict Handstand Push-ups : 4x Max Rep,26,true,false,5957,,26 reps,"","Sets
Strict Handstand Push-up | 10 reps
Strict Handstand Push-up | 6 reps
Strict Handstand Push-up | 6 reps
Strict Handstand Push-up | 4 reps"
2017-06-20,"AMRAP 18 mins: 800 m, Kettlebell Swings, and Bumper Plate Sit Ups",2.667,true,false,110901,1080000,2 rounds + 800 m + 30 Kettlebell Swings,"","18:00 AMRAP:
Run, 800 m
30 Kettlebell Swings, 70 lbs
20 Bumper Plate Sit Ups, 25 lbs"
2017-06-19,Fran,275000,true,false,44077,275000,4 mins 35 secs,,"21-15-9 reps of:
Thruster, 95 lbs
Pull-up"
2017-06-18,Run 5 km TT,1503000,true,false,114274,1503000,25 mins 3 secs,"","Intervals
Run, 5 km | 25:03"
2017-06-17,Strict Press 1-1-1-1,299.3709642,true,false,1311,,"660 lbs | 165 lbs, 165 lbs, 165 lbs, and 165 lbs","","Sets
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs"
2017-06-17,Strict Press 1-1-1-1,299.3709642,true,false,1311,,"660 lbs | 165 lbs, 165 lbs, 165 lbs, and 165 lbs","","Sets
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs
1 Strict Press | 165 lbs"
2017-06-17,Tabata Something Else,387,true,false,117110,960000,387 reps | 69 + 104 + 88 + 126,,"Tabata Pull-up | 10,9,8,8,8,8,8,10
Tabata Push-up | 13,15,15,15,12,12,11,11
Tabata Sit-up (abmat) | 11,11,11,11,11,11,11,11
Tabata Air Squat | 15,15,15,15,15,15,16,20"
2017-06-17,"""FGB Style"" - 200 m and Kettlebell Snatches",166,true,false,124324,3360000,"166 reps | 23, 27, 27, 23, 18, 21, and 27 reps","","7 rounds, 4 mins per station:
Run, 200 m
Kettlebell Snatch, 53 lbs
Rest 2 mins"
2017-06-17,Strict Press : 1 Rep Max,74.84274105,true,false,328,,165 lbs | 165 lbs,"","Sets
1 Strict Press | 165 lbs"
2017-06-14,Row 2000 m at 30%,480000,true,false,71707,480000,8 mins,"","Intervals : at 30%
Row, 2000 m | 8:00"
2017-06-14,"6 RFT: Ring Dips, Burpees, and Walking Lunges",683000,true,false,61905,683000,11 mins 23 secs,"","6 rounds of:
10 Ring Dips
10 Burpees
Walking Lunge, 90 ft"
2017-06-13,"AMRAP 15 mins: Deadlifts, Toes-to-bars, and Double Unders",5.793,true,false,56440,900000,5 rounds + 5 Deadlifts + 15 Toes-to-bars + 19 Double Unders | 389 reps,"","15:00 AMRAP:
5 Deadlifts, 275 lbs
15 Toes-to-bars
50 Double Unders"
2017-06-12,"4 RFT: Handstand Push-ups, Sumo Deadlift High-pulls, and Box Jumps",719000,true,false,79658,719000,11 mins 59 secs,"","4 rounds of:
10 Handstand Push-ups
15 Sumo Deadlift High-pulls, 115 lbs
20 Box Jumps, 24 in"
2017-06-11,Wall Handstand Hold : 3x Max Hold,140000,true,false,0,140000,2 mins 20 secs,"","Sets
Wall Handstand Hold | 1:00
Wall Handstand Hold | 0:40
Wall Handstand Hold | 0:40"
2017-06-11,CrossFit Games Open 12.1,109,true,false,70962,420000,109 reps,,"AMReps in 7 mins:
Burpee | 109 reps"
2017-06-10,Strict Handstand Push-ups : 3x Max Rep,16,true,false,3666,,16 reps,"","Sets
Strict Handstand Push-up | 5 reps
Strict Handstand Push-up | 4 reps
Strict Handstand Push-up | 7 reps"
2017-06-10,"AMRAP 20 mins: Farmers Walk (Dumbbell)s, Box Jumps, Power Cleans, and Ring Dips",3.0,true,false,69435,1200000,3 rounds,partner with todd. 1/2 reps,"20:00 AMRAP:
Farmers Walk (Dumbbell), 110 lbs, 150 m
20 Box Jumps, 24 in
15 Power Cleans, 115 lbs
10 Ring Dips"
2017-06-09,"Chipper: Double Unders, L Sit Holds, Rope Climbs, and 4 more",996000,true,false,54743,996000,16 mins 36 secs,"","150 Double Unders
L Sit Hold, 1 min
5 Rope Climbs, 15 ft
20 Thrusters, 95 lbs
Handstand Walk, 60 ft
15 Burpee Box Jump Overs, 30 in
30 Kettlebell Swings, 70 lbs"
2017-06-08,Double Unders : 100 Reps for Time,55000,true,false,9750,55000,55 secs,,100 Double Unders
2017-06-08,Row 2000 m TT,419000,true,false,94106,419000,6 mins 59 secs,"","Intervals : at 100%
Row, 2000 m | 6:59"
2017-06-07,Split Jerk 3-3-3-3-3-3-3,1462.83539325,true,false,6405,,"3225 lbs | 95 lbs, 115 lbs, 135 lbs, 155 lbs, 185 lbs, 205 lbs, and 185 lbs","","Sets
3 Split Jerks | 95 lbs
3 Split Jerks | 115 lbs
3 Split Jerks | 135 lbs
3 Split Jerks | 155 lbs
3 Split Jerks | 185 lbs
3 Split Jerks | 205 lbs
3 Split Jerks | 185 lbs"
2017-06-07,Run : 4x 400 m at 95%,322000,true,false,81923,322000,5 mins 22 secs,"","Intervals : at 95% : rest 1:30
Run, 400 m | 1:16
Run, 400 m | 1:20
Run, 400 m | 1:22
Run, 400 m | 1:24"
2017-06-06,"AMRAP 20 mins: Bumper Plate Burpees, Chest-to-bar Pull-ups, and Wall Balls",7.883,true,false,97365,1200000,7 rounds + 5 Bumper Plate Burpees + 10 Chest-to-bar Pull-ups + 13 Wall Balls | 273 reps,"","20:00 AMRAP:
5 Bumper Plate Burpees
10 Chest-to-bar Pull-ups
20 Wall Balls, 20 lbs"
2017-06-05,"FT: 600 m, Squat Snatches, 400 m, and 3 more",766000,true,false,69994,766000,12 mins 46 secs,,"Run, 600 m
12 Squat Snatches, 155 lbs
Run, 400 m
9 Squat Snatches, 155 lbs
Run, 200 m
6 Squat Snatches, 155 lbs"
2017-06-04,CrossFit Games Open 11.1 / 14.1,5.5,true,false,66839,600000,5 rounds + 30 Double Unders | 255 reps,"","10:00 AMRAP:
30 Double Unders
15 Power Snatches, 75 lbs"
2017-06-04,AMReps 2 mins: Double Unders,186,true,false,18507,120000,186 reps,"","AMReps in 2 mins:
Double Under | 186 reps"
2017-06-03,Deadlift 3-3-3-3-3,2075.18509275,true,false,12258,,"4575 lbs | 305 lbs, 305 lbs, 305 lbs, 305 lbs, and 305 lbs","","Sets
3 Deadlifts | 305 lbs
3 Deadlifts | 305 lbs
3 Deadlifts | 305 lbs
3 Deadlifts | 305 lbs
3 Deadlifts | 305 lbs"
2017-06-03,Diane,376000,true,false,39237,376000,6 mins 16 secs,abmat for hspu,"21-15-9 reps of:
Deadlift, 225 lbs
Handstand Push Up"
2017-06-01,"AMRAP 13 mins: Double Unders, Burpees, and Front Squats",2.163,true,false,84464,780000,2 rounds + 49 Double Unders | 349 reps,"","13:00 AMRAP:
100 Double Unders
30 Burpees
20 Front Squats, 135 lbs"
2017-05-31,"FT: Shoulder-to-Overheads, Toes-to-bars, 200 m, and 12 more",810000,true,false,51306,810000,13 mins 30 secs,"","18 Shoulder-to-Overheads, 135 lbs
18 Toes-to-bars
Run, 200 m
15 Shoulder-to-Overheads, 135 lbs
15 Toes-to-bars
Run, 200 m
12 Shoulder-to-Overheads, 135 lbs
12 Toes-to-bars
Run, 200 m
9 Shoulder-to-Overheads, 135 lbs
9 Toes-to-bars
Run, 200 m
6 Shoulder-to-Overheads, 135 lbs
6 Toes-to-bars
Run, 200 m"
2017-05-30,"AMReps 10 mins: Power Cleans, Box Jump Overs, Power Cleans, and 17 more",138,true,false,82481,600000,138 reps,"","AMReps in 10 mins:
1 Power Clean, 155 lbs | 1 rep
2 Box Jump Overs, 24 in | 2 reps
2 Power Cleans, 155 lbs | 2 reps
4 Box Jump Overs, 24 in | 4 reps
3 Power Cleans, 155 lbs | 3 reps
6 Box Jump Overs, 24 in | 6 reps
4 Power Cleans, 155 lbs | 4 reps
8 Box Jump Overs, 24 in | 8 reps
5 Power Cleans, 155 lbs | 5 reps
10 Box Jump Overs, 24 in | 10 reps
6 Power Cleans, 155 lbs | 6 reps
12 Box Jump Overs, 24 in | 12 reps
7 Power Cleans, 155 lbs | 7 reps
14 Box Jump Overs, 24 in | 14 reps
8 Power Cleans, 155 lbs | 8 reps
16 Box Jump Overs, 24 in | 16 reps
9 Power Cleans, 155 lbs | 9 reps
18 Box Jump Overs, 24 in | 18 reps
10 Power Cleans, 155 lbs | 3 reps
20 Box Jump Overs, 24 in"
2017-05-29,Murph,2615000,true,false,290452,2615000,43 mins 35 secs,,"Run, 1 mi
100 Pull-ups
200 Push-ups
300 Air Squats
Run, 1 mi"
2017-05-26,Front Squat Pause 4-4-4-4,1342.6334152,true,false,0,,"2960 lbs | 185 lbs, 185 lbs, 185 lbs, and 185 lbs",3 sec pause,"Sets
4 Front Squat Pauses | 185 lbs
4 Front Squat Pauses | 185 lbs
4 Front Squat Pauses | 185 lbs
4 Front Squat Pauses | 185 lbs"
2017-05-26,AMRAP 8 mins: Strict Handstand Push-ups and Toes-to-bars,5.2,true,false,10623,480000,5 rounds + 2 Strict Handstand Push-ups | 77 reps,"","8:00 AMRAP:
5 Strict Handstand Push-ups
10 Toes-to-bars"
2017-05-24,"AMRAP 12 mins: 100 m, Single Arm Dumbbell Overhead Walking Lunges, and Double Unders",5.667,true,false,42607,720000,5 rounds + 100 m + 50 ft,"","12:00 AMRAP:
Run, 100 m
Single Arm Dumbbell Overhead Walking Lunge, 55 lbs, 50 ft
50 Double Unders"
2017-05-23,DT,689000,true,false,66145,689000,11 mins 29 secs,,"5 rounds of:
12 Deadlifts, 155 lbs
9 Hang Power Cleans, 155 lbs
6 Push Jerks, 155 lbs"
2017-05-22,"4 RFT: 400 m, Burpee Box Jump Overs, and Pull-ups",1098000,true,false,72296,1098000,18 mins 18 secs,"","4 rounds of:
Run, 400 m
11 Burpee Box Jump Overs, 30 in
17 Pull-ups"
2017-05-21,Cindy,18.067,true,false,174945,1200000,18 rounds + Pull-up | 541 reps,,"20:00 AMRAP:
5 Pull-ups
10 Push-ups
15 Air Squats"
2017-05-21,Strict Press : 1 Rep Max,70.30681735,true,false,308,,155 lbs | 155 lbs,"","Sets
1 Strict Press | 155 lbs"
2017-05-21,Strict Press 5-5-3-1-1-1,739.3555631,true,false,3237,,"1630 lbs | 75 lbs, 95 lbs, 115 lbs, 135 lbs, 145 lbs, and 155 lbs","","Sets
5 Strict Press | 75 lbs
5 Strict Press | 95 lbs
3 Strict Press | 115 lbs
1 Strict Press | 135 lbs
1 Strict Press | 145 lbs
1 Strict Press | 155 lbs"
2017-05-20,Klepto,1367000,true,false,141771,1367000,22 mins 47 secs,,"4 rounds of:
27 Box Jumps, 24 in
20 Burpees
11 Squat Cleans, 145 lbs"
2017-05-18,Bench Press 5-5-5-5-5,1530.87424875,true,false,6703,,"3375 lbs | 95 lbs, 115 lbs, 135 lbs, 155 lbs, and 175 lbs","","Sets
5 Bench Press | 95 lbs
5 Bench Press | 115 lbs
5 Bench Press | 135 lbs
5 Bench Press | 155 lbs
5 Bench Press | 175 lbs"
2017-05-18,Run 1 mi TT,395000,true,false,55171,395000,6 mins 35 secs,"","Intervals : at 100%
Run, 1 mi | 6:35"
2017-05-17,"AMRAP 12 mins: Double Unders, Wall Balls, and Rope Climbs",4.0,true,false,63278,720000,4 rounds,"","12:00 AMRAP:
50 Double Unders
20 Wall Balls, 20 lbs
Rope Climb, 15 ft"
2017-05-16,"AMRAP 15 mins: 300 m, Thrusters, and Toes-to-bars",3.933,true,false,69108,900000,3 rounds + 300 m + 10 Thrusters + 12 Toes-to-bars,"","15:00 AMRAP:
Run, 300 m
10 Thrusters, 115 lbs
15 Toes-to-bars"
2017-05-16,Power Snatch 3-3-3-3-3,972.95563365,true,false,15790,,"2145 lbs | 115 lbs, 135 lbs, 145 lbs, 155 lbs, and 165 lbs","","Sets
3 Power Snatches | 115 lbs
3 Power Snatches | 135 lbs
3 Power Snatches | 145 lbs
3 Power Snatches | 155 lbs
3 Power Snatches | 165 lbs"
2017-05-15,Weighted Pull-up : 1 Rep Max,16.78291769,true,false,431,,37 lbs | 37 lbs,"","Sets
1 Weighted Pull-up | 37 lbs"
2017-05-15,Pull-ups : 4x6,8592,true,false,8592,,Completed,"","Sets
6 Pull-ups
6 Pull-ups
6 Pull-ups
6 Pull-ups"
2017-05-15,"6 RFT: One Arm Dumbbell Snatch (Alternating)s, Hand Release Push-Ups, and Burpees",953000,true,false,59260,953000,15 mins 53 secs,"","6 rounds of:
21 One Arm Dumbbell Snatch (Alternating)s, 50 lbs
14 Hand Release Push-Ups
7 Burpees"
